metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1766957927.7857,elite,141.86206323333,1765206315.2987,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767021044,1767602763.563,80,http,141.101.113.116:80,False,138.26322555542,15788,3,99.981001836489,141.101.113.116
True,1766542086.8795,elite,119.78969227123,1720478758.9391,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083478,1767602763.4595,80,http,185.238.228.184:80,False,79.01406288147,112090,2403,97.901181731634,185.238.228.184
True,1766957963.128,elite,119.40013352738,1742460152.4164,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767084061,1767602763.3355,80,http,45.67.215.47:80,False,49.055576324463,112317,3444,97.024904760671,45.67.215.47
True,1767584683.6333,elite,120.1910821468,1742333231.7663,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767084072,1767602763.3292,80,http,102.177.176.242:80,False,20.487070083618,108687,4565,95.969166107442,102.177.176.242
True,1766156238.317,elite,119.75174100064,1742422618.9442,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083608,1767602763.157,80,http,170.114.45.56:80,False,30.528545379639,110918,3446,96.986814032388,170.114.45.56
True,1766779717.3723,elite,143.12522005954,1761067219.5509,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767117030,1767602763.1428,80,http,8.35.211.140:80,False,28.726100921631,45438,102,99.776021080369,8.35.211.140
True,1767458797.5525,elite,120.59682756933,1742396959.1817,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767084004,1767602763.0989,80,http,69.84.182.189:80,False,53.797483444214,114957,3476,97.065007219272,69.84.182.189
True,1767299068.3745,elite,119.5444400357,1742333452.8212,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767084013,1767602762.8174,80,http,102.177.176.185:80,False,98.546743392944,108499,2180,98.03033999223,102.177.176.185
True,1766258344.0684,elite,119.94961691124,1742380864.9724,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083611,1767602762.8152,80,http,69.84.182.121:80,False,34.234285354614,114881,1125,99.030222574694,69.84.182.121
True,1766156986.2364,elite,119.83398780547,1742822244.8114,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083410,1767602762.7223,80,http,170.114.45.154:80,False,28.413772583008,111033,952,99.149886145466,170.114.45.154
True,1766981427.4792,elite,142.17705960072,1765207479.7841,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767022456,1767602762.6273,80,http,141.101.113.152:80,False,24.819374084473,15830,4,99.974737905772,141.101.113.152
True,1767584732.9028,elite,144.79512537953,1765208133.9837,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767023155,1767602762.6239,80,http,141.101.113.123:80,False,24.268865585327,15832,4,99.974741096236,141.101.113.123
True,1766542139.1304,elite,144.608931709,1764739899.3412,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767159422,1767602762.4787,80,http,45.67.215.176:80,False,44.697999954224,18897,4,99.978837098566,45.67.215.176
True,1766958057.9025,elite,142.2037931878,1761069822.4659,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767118846,1767602762.0843,80,http,108.162.192.195:80,False,118.58463287354,45427,100,99.780350121906,108.162.192.195
True,1767389740.4444,elite,119.31571054173,1720501804.1426,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767083245,1767602761.8571,80,http,108.162.192.173:80,False,25.857210159302,115440,4955,95.884380580589,108.162.192.173
True,1766981177.6082,elite,141.94667832458,1761067129.6847,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767116272,1767602761.6123,80,http,108.162.192.78:80,False,139.92738723755,45472,97,99.787135991573,108.162.192.78
True,1766844662.6408,elite,145.87982461907,1764739698.3185,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767159669,1767602761.5409,80,http,108.162.193.186:80,False,393.77927780151,19328,4,99.979308917856,108.162.193.186
True,1767062262.6695,elite,144.25580340754,1764741318.8729,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767160870,1767602761.507,80,http,45.67.215.230:80,False,157.42683410645,18830,2,99.989379779099,45.67.215.230
True,1766844981.8561,elite,142.55964894878,1761065236.6634,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,North America,,United States,US,,True,"Cloudflare, Inc.",38.9072,-77.0369,False,"CloudFlare, Inc.",False,District of Columbia,success,America/New_York,20068,1767114077,1767602761.3857,80,http,141.101.114.160:80,False,71.357488632202,44297,103,99.768018018018,141.101.114.160
True,1766156200.8717,elite,119.79771138562,1720480343.947,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767084011,1767602761.2908,80,http,185.238.228.82:80,False,23.347616195679,111994,2348,97.946511343163,185.238.228.82
True,1766964164.4433,elite,130.34902924558,1756296761.8061,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767185152,1767602761.2773,80,http,69.84.182.159:80,False,32.671689987183,78076,198,99.747042440657,69.84.182.159
True,1766908973.139,elite,142.27911357193,1761065452.1276,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767114687,1767602761.0355,80,http,8.35.211.156:80,False,85.987329483032,45504,98,99.785097144862,8.35.211.156
True,1766142372.4562,elite,119.51413244407,1742342546.8086,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767082797,1767602760.9399,80,http,69.84.182.106:80,False,23.038148880005,114802,1073,99.074002157497,69.84.182.106
True,1766680105.7652,elite,119.84285863042,1750609210.5827,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083530,1767602760.8226,80,http,69.84.182.14:80,False,40.973901748657,114768,193,99.832116978802,69.84.182.14
True,1765871435.2611,elite,143.43067175202,1761066843.425,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,New York,North America,,United States,US,,True,"Cloudflare London, LLC",40.7191,-74.0091,False,Olo Inc,True,New York,success,America/New_York,10013,1767115857,1767602760.7425,80,http,216.205.52.41:80,False,26.64589881897,44251,99,99.776775648253,216.205.52.41
True,1767389739.2275,elite,120.16043750196,1742548043.5801,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083356,1767602760.7295,80,http,170.114.45.215:80,False,71.070671081543,110775,3151,97.234169548654,170.114.45.215
True,1766839841.2297,elite,119.9211623604,1742343253.0381,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767083543,1767602760.6902,80,http,69.84.182.162:80,False,97.09644317627,115088,3488,97.058426663068,69.84.182.162
True,1767298920.0378,elite,120.22266544723,1742334094.4547,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767083253,1767602760.6447,80,http,102.177.176.217:80,False,19.582509994507,108520,2171,98.038684265207,102.177.176.217
True,1767299052.4344,elite,120.14746250061,1742354767.7518,AS14197 HEALTH MARKET SCIENCE,HMS-ASN,Boca Raton,North America,,United States,US,,False,Health Market Science,26.4076,-80.0977,False,LexisNexis Risk Data Management Inc,True,Florida,success,America/New_York,33487,1767084084,1767602760.2262,80,http,69.84.182.153:80,False,55.513858795166,114886,3485,97.055866724113,69.84.182.153
True,1766909381.0148,elite,120.4915944753,1742468478.9207,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,San Jose,North America,,United States,US,Ballbach and SOFA,True,"Cloudflare London, LLC",37.3329,-121.895,False,"Zoom Video Communications, Inc",True,California,success,America/Los_Angeles,95113,1767083973,1767602760.2176,80,http,170.114.45.46:80,False,38.200378417969,110810,1046,99.064869117437,170.114.45.46
True,1766843659.6995,elite,119.54774664882,1750621704.5994,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Frankfurt am Main,Europe,EU,Germany,DE,,True,Gerondata LTD,50.1109,8.68213,False,Gerondata LTD,True,Hesse,success,Europe/Berlin,60313,1767082997,1767602760.2101,80,http,102.177.176.196:80,False,265.3501033783,108516,1275,98.838702625898,102.177.176.196
True,1766839742.2263,elite,119.44335460097,1720479503.9113,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,United Kingdom,GB,,True,Invermae Solutions SL,51.5072,-0.127586,False,Invermae Solutions SL,True,England,success,Europe/London,W1B,1767083802,1767602760.1828,80,http,185.238.228.38:80,False,40.688991546631,112015,2375,97.923769560276,185.238.228.38
True,1767298897.0196,elite,143.66741777298,1764740644.7273,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767160254,1767602759.9245,80,http,108.162.193.245:80,False,158.38766098022,19342,5,99.974156199928,108.162.193.245
True,1767298947.6673,elite,145.45870637923,1764742002.9236,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,San Francisco,North America,,United States,US,South Beach,True,"Cloudflare, Inc.",37.7803,-122.39,False,Level 3,False,California,success,America/Los_Angeles,94107,1767161727,1767602759.9021,80,http,8.35.211.21:80,False,107.11789131165,19265,2,99.989619556755,8.35.211.21
True,1766162701.8194,elite,119.20343218125,1720503152.8012,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767083187,1767602759.8913,80,http,108.162.192.158:80,False,103.32226753235,115105,4436,96.289139291122,108.162.192.158
True,1766839768.4193,elite,126.19647475641,1728297896.1256,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"CloudFlare, Inc.",False,Ontario,success,America/Toronto,M5A,1767083760,1767602759.8441,80,http,188.114.96.179:80,False,19.33765411377,87419,4744,94.852598114211,188.114.96.179
True,1766908964.842,elite,145.1322953709,1764739380.1636,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,North America,,Canada,CA,,True,"Cloudflare, Inc.",43.6532,-79.3832,False,"Cloudflare, Inc.",False,Ontario,success,America/Toronto,M5A,1767159019,1767602759.8342,80,http,108.162.193.213:80,False,77.844142913818,19305,2,99.989641062827,108.162.193.213
True,1766981126.3502,elite,145.64680281589,1764739560.9212,AS201839 Zaymer PJSC,ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,False,MFC Zaymer LLC,55.0386,82.9425,False,Zaymer PJSC,False,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1767159592,1767602759.7527,80,http,45.67.215.152:80,False,27.592658996582,18911,5,99.973567350391,45.67.215.152
