alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1759218167.3543,elite,111.03848334536,1742612723.2395,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",true,Vilnius,success,Europe/Vilnius,04347,1762243901,1762843379.2313,80,http,89.116.250.108:80,false,145.39313316345,81664,3094,96.349607116732,89.116.250.108
true,1761068458.5172,elite,140.36280751295,1761068458.5172,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762278380,1762843378.9461,80,http,141.101.113.14:80,false,37.507057189941,12449,0,100,141.101.113.14
true,1762129047.1903,elite,141.0213570696,1761067099.8843,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1762276990,1762843378.9245,80,http,69.84.182.143:80,false,37.042617797852,12906,1,99.992252266212,69.84.182.143
true,1759218107.6158,elite,110.926705,1742336252.1465,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762243561,1762843378.7967,80,http,102.177.176.232:80,false,143.47290992737,78259,3956,95.188225992824,102.177.176.232
true,1761696854.415,elite,138.59148386286,1761066758.3262,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762276635,1762843378.7415,80,http,8.35.211.95:80,false,61.047554016113,12847,1,99.992216687422,8.35.211.95
true,1761067619.6462,elite,139.49089446733,1761067619.6462,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762277449,1762843378.6262,80,http,141.101.113.196:80,false,199.53775405884,12475,0,100,141.101.113.196
true,1761070278.171,elite,137.52526341822,1761070278.171,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762280380,1762843378.5663,80,http,45.67.215.233:80,false,33.191919326782,12524,0,100,45.67.215.233
true,1761555572.3987,elite,110.15806599964,1742491632.6634,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244314,1762843378.5649,80,http,45.67.215.81:80,false,101.80425643921,80280,3245,96.11493564801,45.67.215.81
true,1758183500.7898,elite,110.06381175906,1742585829.2088,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244047,1762843378.5466,80,http,45.67.215.118:80,false,68.546533584595,80214,675,99.165523124281,45.67.215.118
true,1759218350.3743,elite,110.74925755173,1742466237.7418,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762244019,1762843378.5316,80,http,170.114.45.58:80,false,100.80718994141,79474,3305,96.007441500864,170.114.45.58
true,1761068520.5385,elite,140.9658744679,1761068520.5385,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762278499,1762843378.4247,80,http,8.35.211.155:80,false,133.68368148804,12822,0,100,8.35.211.155
true,1757591425.9357,elite,111.26823983314,1721799693.7185,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762244150,1762843378.4109,80,http,108.162.193.68:80,false,241.22262001038,81857,1734,97.925614001507,108.162.193.68
true,1758178875.844,elite,113.63682470071,1753336922.0955,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762410752,1762843378.3045,80,http,216.205.52.152:80,false,650.42614936829,63857,86,99.865505215583,216.205.52.152
true,1758178301.565,elite,110.71839542292,1742441779.7867,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762244208,1762843377.9786,80,http,170.114.45.216:80,false,82.334280014038,79337,3364,95.9323345546,170.114.45.216
true,1761068179.1373,elite,138.46762667158,1761068179.1373,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1762277836,1762843377.9296,80,http,102.177.176.22:80,false,55.522680282593,12312,0,100,102.177.176.22
true,1761572814.42,elite,109.94695475404,1742332902.3738,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762243999,1762843377.8964,80,http,102.177.176.244:80,false,67.642450332642,78103,3950,95.186038292323,102.177.176.244
true,1758185048.785,elite,110.16896779752,1742335482.5089,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762244003,1762843377.8777,80,http,102.177.176.176:80,false,49.923181533813,77933,1552,98.047430332767,102.177.176.176
true,1758186451.4555,elite,115.98773989232,1754412877.9874,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762276728,1762843377.7833,80,http,69.84.182.205:80,false,25.000333786011,58382,106,99.818766242648,69.84.182.205
true,1761064964.9533,elite,141.04314771397,1761064964.9533,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762275015,1762843377.7818,80,http,8.35.211.98:80,false,15.841960906982,12840,0,100,8.35.211.98
true,1758185614.1137,elite,110.41649114584,1742385042.8695,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244322,1762843377.7612,80,http,45.67.215.84:80,false,35.235643386841,80117,995,98.773301114508,45.67.215.84
true,1758177739.3326,elite,115.3965693231,1754409065.4462,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762272655,1762843377.5738,80,http,170.114.45.5:80,false,167.37484931946,56354,90,99.84054992559,170.114.45.5
true,1759218129.2176,elite,110.21510455829,1742394293.4047,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762244126,1762843377.5655,80,http,170.114.45.213:80,false,320.32775878906,79229,4007,95.185977221395,170.114.45.213
true,1761066558.5726,elite,136.37519919022,1761066558.5726,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762276351,1762843377.5514,80,http,141.101.114.181:80,false,311.41424179077,12494,0,100,141.101.114.181
true,1761068078.7095,elite,136.20284072386,1761068078.7095,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762277994,1762843377.5042,80,http,108.162.194.13:80,false,365.10705947876,12804,0,100,108.162.194.13
true,1761066603.5143,elite,142.84904756964,1761066603.5143,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762276355,1762843377.502,80,http,8.35.211.188:80,false,158.42580795288,12822,0,100,8.35.211.188
true,1759208332.5287,elite,110.74954424983,1742446364.8913,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762243696,1762843377.4743,80,http,216.205.52.128:80,false,130.15389442444,79906,3346,95.98087733628,216.205.52.128
true,1759218141.5704,elite,109.39250776024,1720501822.6421,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762243723,1762843377.3566,80,http,108.162.193.190:80,false,54.74066734314,82310,2016,97.609278277162,108.162.193.190
true,1759208363.757,elite,110.33895079768,1750609552.6505,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762244253,1762843377.3121,80,http,185.221.160.17:80,false,70.67608833313,79809,82,99.897360153209,185.221.160.17
true,1758181907.0928,elite,121.85428832427,1756296319.3249,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762345249,1762843377.2905,80,http,185.221.160.140:80,false,88.73438835144,43932,95,99.78422331751,185.221.160.140
true,1758180471.5043,elite,110.7856435868,1742941637.3427,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762243977,1762843377.1956,80,http,69.84.182.108:80,false,354.74610328674,81877,3966,95.379937793414,69.84.182.108
true,1759218204.685,elite,121.21405328005,1756296659.2258,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762345814,1762843377.1845,80,http,185.221.160.15:80,false,294.13914680481,43903,106,99.759140175873,185.221.160.15
true,1759218187.9601,elite,110.83019107823,1742341383.1199,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762244088,1762843377.1681,80,http,170.114.45.241:80,false,231.67586326599,79440,3360,95.942028985507,170.114.45.241
true,1759218161.7024,elite,110.10924444335,1742384665.3035,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762244425,1762843376.865,80,http,185.221.160.177:80,false,214.60437774658,79800,3390,95.924990984493,185.221.160.177
true,1759208304.4143,elite,116.91050673826,1754409945.8784,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762273907,1762843376.8174,80,http,185.221.160.253:80,false,196.20251655579,56789,92,99.838258821047,185.221.160.253
true,1759208470.7779,elite,110.37837373811,1742342664.4424,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762244136,1762843376.7662,80,http,69.84.182.157:80,false,61.883687973022,81829,987,98.808201313756,69.84.182.157
true,1761555572.7146,elite,110.62816528006,1742364449.498,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762243929,1762843376.7541,80,http,216.205.52.133:80,false,11.309623718262,79650,3330,95.986984815618,216.205.52.133
true,1758185097.3387,elite,109.65363262161,1742576460.9551,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",true,Vilnius,success,Europe/Vilnius,04347,1762244083,1762843376.7063,80,http,89.116.250.107:80,false,38.035869598389,82094,7415,91.715916835179,89.116.250.107
true,1761555564.9214,elite,110.99237078336,1742478356.7434,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762244151,1762843376.6872,80,http,185.221.160.196:80,false,56.486845016479,79851,923,98.857305568624,185.221.160.196
true,1761068638.1539,elite,140.49414248123,1761068638.1539,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762278485,1762843376.6869,80,http,141.101.114.255:80,false,31.831502914429,12464,0,100,141.101.114.255
true,1759208547.2605,elite,121.47627952959,1756297283.5695,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762346275,1762843376.628,80,http,170.114.45.49:80,false,22.608757019043,43535,89,99.795983862094,170.114.45.49
true,1759218340.8273,elite,110.45235634789,1742481957.4641,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762244100,1762843376.5122,80,http,170.114.45.109:80,false,75.441122055054,79245,922,98.849900832013,170.114.45.109
true,1761066815.7482,elite,139.13913208386,1761066815.7482,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1762276538,1762843376.3823,80,http,102.177.176.209:80,false,105.04961013794,12282,0,100,102.177.176.209
true,1762035646.9895,elite,134.68435951224,1758992513.2994,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762622480,1762843376.3401,80,http,108.162.192.201:80,false,62.951564788818,28931,1,99.996543619522,108.162.192.201
true,1758177560.3656,elite,110.63332541047,1742337666.4199,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762244089,1762843376.2306,80,http,170.114.45.238:80,false,143.89705657959,79424,3368,95.931974103778,170.114.45.238
true,1759208452.9519,elite,110.08455628148,1720479986.6709,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Invermae Solutions SL",51.5072,-0.127586,false,"Invermae Solutions SL",true,England,success,Europe/London,W1B,1762243723,1762843376.1971,80,http,185.238.228.136:80,false,200.92964172363,80724,5265,93.877123818163,185.238.228.136
true,1759218142.7884,elite,110.47718653675,1742473235.9846,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762243764,1762843375.9652,80,http,45.67.215.156:80,false,432.50012397766,80175,931,98.852119448623,45.67.215.156
true,1758183643.7299,elite,110.44148377525,1742335664.1193,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762244662,1762843375.9637,80,http,102.177.176.134:80,false,93.070268630981,78057,1566,98.033231603934,102.177.176.134
